省市,地市,区县,SITENAME,macroEnbId,站址,站型,厂家,设备类型,Lon,Lat,传输带宽,传输IP配置,Cell,ECI,PCI,TAC,EARFCN,Azimuth,ANT_BEAM_WIDTH,预制电下倾,机械下倾角,挂高,PA,PB,RsPower,合路方式,单双路,原有室分系统,CellClass,通过时间,接入网优平台信息是否准确,录入资管平台信息是否准确,MRR是否可以开启,站间距,RRU数,批次,报告顺序
北京,北京市,西城,84331,84331,北京市,室分,华为,,116.351001,39.906101,,,21588737,21588737,237,4607,38355,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,西城,84331,84331,北京市,室分,华为,,116.351001,39.906101,,,21588738,21588738,237,4607,38499,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,西城,84331,84331,北京市,室分,华为,,116.351001,39.906101,,,21588757,21588757,237,4607,39148,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,西城,84331,84331,北京市,室分,华为,,116.351001,39.906101,,,21588777,21588777,237,4607,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,西城,84332,84332,北京市,室分,华为,,116.351001,39.906101,,,21588993,21588993,347,4607,38355,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,西城,84332,84332,北京市,室分,华为,,116.351001,39.906101,,,21589003,21589003,347,4607,39292,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,西城,84332,84332,北京市,室分,华为,,116.351001,39.906101,,,21589013,21589013,347,4607,39148,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,西城,84332,84332,北京市,室分,华为,,116.351001,39.906101,,,21589023,21589023,347,4607,38499,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,西城,84332,84332,北京市,室分,华为,,116.351001,39.906101,,,21589033,21589033,347,4607,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,西城,84333,84333,北京市,室分,华为,,116.351001,39.906101,,,21589249,21589249,343,4607,38355,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,西城,84333,84333,北京市,室分,华为,,116.351001,39.906101,,,21589279,21589279,343,4607,38499,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,西城,84334,84334,北京市,室分,华为,,116.358001,39.898201,,,21589505,21589505,377,4607,38355,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,西城,84334,84334,北京市,室分,华为,,116.358001,39.898201,,,21589515,21589515,377,4607,39292,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,西城,84334,84334,北京市,室分,华为,,116.358001,39.898201,,,21589535,21589535,377,4607,38499,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,西城,84334,84334,北京市,室分,华为,,116.358001,39.898201,,,21589545,21589545,377,4607,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,西城,84335,84335,北京市,室分,华为,,116.369001,39.898601,,,21589771,21589771,97,4607,39292,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,西城,84335,84335,北京市,室分,华为,,116.369001,39.898601,,,21589781,21589781,97,4607,39148,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,西城,84335,84335,北京市,室分,华为,,116.369001,39.898601,,,21589801,21589801,97,4607,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,西城,84336,84336,北京市,室分,华为,,116.369001,39.898601,,,21590017,21590017,374,4607,38355,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,西城,84336,84336,北京市,室分,华为,,116.369001,39.898601,,,21590047,21590047,374,4607,38499,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,西城,84337,84337,北京市,室分,华为,,116.369001,39.898601,,,21590273,21590273,216,4607,38355,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,西城,84337,84337,北京市,室分,华为,,116.369001,39.898601,,,21590303,21590303,216,4607,38499,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,西城,84337,84337,北京市,室分,华为,,116.369001,39.898601,,,21590313,21590313,216,4607,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,东城,84338,84338,北京市,室分,华为,,116.379001,39.898801,,,21590539,21590539,363,4607,39292,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,东城,84338,84338,北京市,室分,华为,,116.379001,39.898801,,,21590549,21590549,363,4607,39148,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,东城,84338,84338,北京市,室分,华为,,116.379001,39.898801,,,21590569,21590569,363,4607,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,东城,84339,84339,北京市,室分,华为,,116.390001,39.899101,,,21590805,21590805,137,4607,39148,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,东城,84339,84339,北京市,室分,华为,,116.390001,39.899101,,,21590815,21590815,137,4607,38499,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,东城,84340,84340,北京市,室分,华为,,116.390001,39.899101,,,21591041,21591041,400,4607,38355,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,东城,84340,84340,北京市,室分,华为,,116.390001,39.899101,,,21591051,21591051,400,4607,39292,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,东城,84340,84340,北京市,室分,华为,,116.390001,39.899101,,,21591061,21591061,400,4607,39148,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,东城,84340,84340,北京市,室分,华为,,116.390001,39.899101,,,21591071,21591071,400,4607,38499,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,东城,84341,84341,北京市,室分,华为,,116.390001,39.899101,,,21591297,21591297,57,4607,38355,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,东城,84341,84341,北京市,室分,华为,,116.390001,39.899101,,,21591307,21591307,57,4607,39292,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,东城,84341,84341,北京市,室分,华为,,116.390001,39.899101,,,21591317,21591317,57,4607,39148,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,东城,84341,84341,北京市,室分,华为,,116.390001,39.899101,,,21591327,21591327,57,4607,38499,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,东城,84341,84341,北京市,室分,华为,,116.390001,39.899101,,,21591337,21591337,57,4607,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,东城,84342,84342,北京市,室分,华为,,116.413001,39.899501,,,21591553,21591553,291,4607,38355,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,东城,84342,84342,北京市,室分,华为,,116.413001,39.899501,,,21591563,21591563,291,4607,39292,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,东城,84342,84342,北京市,室分,华为,,116.413001,39.899501,,,21591573,21591573,291,4607,39148,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,东城,84343,84343,北京市,室分,华为,,116.413001,39.899501,,,21591809,21591809,154,4607,38355,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,东城,84343,84343,北京市,室分,华为,,116.413001,39.899501,,,21591829,21591829,154,4607,39148,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,东城,84343,84343,北京市,室分,华为,,116.413001,39.899501,,,21591839,21591839,154,4607,38499,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,东城,84344,84344,北京市,室分,华为,,116.413001,39.899501,,,21592065,21592065,248,4607,38355,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,东城,84344,84344,北京市,室分,华为,,116.413001,39.899501,,,21592075,21592075,248,4607,39292,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,东城,84344,84344,北京市,室分,华为,,116.413001,39.899501,,,21592095,21592095,248,4607,38499,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,东城,84344,84344,北京市,室分,华为,,116.413001,39.899501,,,21592105,21592105,248,4607,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,东城,84345,84345,北京市,室分,华为,,116.422001,39.903501,,,21592331,21592331,173,4607,39292,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,东城,84345,84345,北京市,室分,华为,,116.422001,39.903501,,,21592341,21592341,173,4607,39148,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,东城,84346,84346,北京市,室分,华为,,116.430001,39.906901,,,21592577,21592577,211,4607,38355,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,东城,84346,84346,北京市,室分,华为,,116.430001,39.906901,,,21592578,21592578,211,4607,38499,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,东城,84346,84346,北京市,室分,华为,,116.430001,39.906901,,,21592597,21592597,211,4607,39148,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,东城,84347,84347,北京市,室分,华为,,116.430001,39.906901,,,21592843,21592843,197,4607,39292,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,东城,84347,84347,北京市,室分,华为,,116.430001,39.906901,,,21592863,21592863,197,4607,38499,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,东城,84347,84347,北京市,室分,华为,,116.430001,39.906901,,,21592873,21592873,197,4607,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,东城,84348,84348,北京市,室分,华为,,116.430001,39.906901,,,21593099,21593099,186,4607,39292,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,东城,84348,84348,北京市,室分,华为,,116.430001,39.906901,,,21593129,21593129,186,4607,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,东城,84349,84349,北京市,室分,华为,,116.429001,39.922701,,,21593345,21593345,127,4607,38355,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,东城,84349,84349,北京市,室分,华为,,116.429001,39.922701,,,21593365,21593365,127,4607,39148,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,东城,84349,84349,北京市,室分,华为,,116.429001,39.922701,,,21593385,21593385,127,4607,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,东城,84350,84350,北京市,室分,华为,,116.429001,39.922701,,,21593601,21593601,99,4607,38355,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,东城,84350,84350,北京市,室分,华为,,116.429001,39.922701,,,21593611,21593611,99,4607,39292,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,东城,84350,84350,北京市,室分,华为,,116.429001,39.922701,,,21593631,21593631,99,4607,38499,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,东城,84350,84350,北京市,室分,华为,,116.429001,39.922701,,,21593641,21593641,99,4607,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,东城,84351,84351,北京市,室分,华为,,116.429001,39.922701,,,21593857,21593857,266,4607,38355,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,东城,84351,84351,北京市,室分,华为,,116.429001,39.922701,,,21593867,21593867,266,4607,39292,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,东城,84351,84351,北京市,室分,华为,,116.429001,39.922701,,,21593887,21593887,266,4607,38499,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,东城,84351,84351,北京市,室分,华为,,116.429001,39.922701,,,21593897,21593897,266,4607,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,东城,84352,84352,北京市,室分,华为,,116.429001,39.931901,,,21594113,21594113,9,4607,38355,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,东城,84352,84352,北京市,室分,华为,,116.429001,39.931901,,,21594153,21594153,9,4607,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,东城,84353,84353,北京市,室分,华为,,116.429001,39.939701,,,21594389,21594389,212,4607,39148,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,东城,84353,84353,北京市,室分,华为,,116.429001,39.939701,,,21594409,21594409,212,4607,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,东城,84354,84354,北京市,室分,华为,,116.429001,39.939701,,,21594635,21594635,223,4607,39292,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,东城,84354,84354,北京市,室分,华为,,116.429001,39.939701,,,21594645,21594645,223,4607,39148,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,东城,84354,84354,北京市,室分,华为,,116.429001,39.939701,,,21594665,21594665,223,4607,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,东城,84355,84355,北京市,室分,华为,,116.429001,39.939701,,,21594881,21594881,30,4607,38355,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,东城,84355,84355,北京市,室分,华为,,116.429001,39.939701,,,21594901,21594901,30,4607,39148,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,东城,84355,84355,北京市,室分,华为,,116.429001,39.939701,,,21594911,21594911,30,4607,38499,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,西城,84356,84356,北京市,室分,华为,,116.412001,39.947901,,,21595147,21595147,314,4607,39292,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,西城,84356,84356,北京市,室分,华为,,116.412001,39.947901,,,21595157,21595157,314,4607,39148,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,西城,84356,84356,北京市,室分,华为,,116.412001,39.947901,,,21595177,21595177,314,4607,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,西城,84357,84357,北京市,室分,华为,,116.412001,39.947901,,,21595393,21595393,115,4607,38355,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,西城,84357,84357,北京市,室分,华为,,116.412001,39.947901,,,21595403,21595403,115,4607,39292,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,西城,84357,84357,北京市,室分,华为,,116.412001,39.947901,,,21595423,21595423,115,4607,38499,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,西城,84357,84357,北京市,室分,华为,,116.412001,39.947901,,,21595433,21595433,115,4607,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,西城,84358,84358,北京市,室分,华为,,116.402001,39.947801,,,21595659,21595659,147,4607,39292,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,西城,84358,84358,北京市,室分,华为,,116.402001,39.947801,,,21595689,21595689,147,4607,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,东城,84359,84359,北京市,室分,华为,,116.388001,39.947901,,,21595905,21595905,251,4607,38355,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,东城,84359,84359,北京市,室分,华为,,116.388001,39.947901,,,21595906,21595906,251,4607,38499,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,东城,84359,84359,北京市,室分,华为,,116.388001,39.947901,,,21595925,21595925,251,4607,39148,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,东城,84359,84359,北京市,室分,华为,,116.388001,39.947901,,,21595945,21595945,251,4607,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,东城,84360,84360,北京市,室分,华为,,116.388001,39.947901,,,21596161,21596161,24,4607,38355,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,东城,84360,84360,北京市,室分,华为,,116.388001,39.947901,,,21596181,21596181,24,4607,39148,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,东城,84360,84360,北京市,室分,华为,,116.388001,39.947901,,,21596191,21596191,24,4607,38499,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,东城,84360,84360,北京市,室分,华为,,116.388001,39.947901,,,21596201,21596201,24,4607,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,东城,84361,84361,北京市,室分,华为,,116.388001,39.947901,,,21596417,21596417,145,4607,38355,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,东城,84361,84361,北京市,室分,华为,,116.388001,39.947901,,,21596427,21596427,145,4607,39292,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,东城,84361,84361,北京市,室分,华为,,116.388001,39.947901,,,21596437,21596437,145,4607,39148,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,东城,84361,84361,北京市,室分,华为,,116.388001,39.947901,,,21596447,21596447,145,4607,38499,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,东城,84361,84361,北京市,室分,华为,,116.388001,39.947901,,,21596457,21596457,145,4607,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,东城,84362,84362,北京市,室分,华为,,116.429167,39.941667,,,21596683,21596683,214,4607,39292,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,东城,84362,84362,北京市,室分,华为,,116.429167,39.941667,,,21596713,21596713,214,4607,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,东城,84363,84363,北京市,室分,华为,,116.429167,39.941667,,,21596929,21596929,227,4607,38355,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,东城,84364,84364,北京市,室分,华为,,116.401861,39.930333,,,21597185,21597185,7,4288,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,东城,84364,84364,北京市,室分,华为,,116.401861,39.930333,,,21597186,21597186,8,4288,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,东城,84367,84367,北京市,室分,华为,,116.416521,39.907808,,,21597953,21597953,169,4286,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,东城,84368,84368,北京市,室分,华为,,116.401097,39.959599,,,21598209,21598209,381,4203,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,东城,84368,84368,北京市,室分,华为,,116.401097,39.959599,,,21598211,21598211,383,4203,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,东城,84369,84369,北京市,室分,华为,,116.388801,39.863501,,,21598465,21598465,377,4340,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,东城,84369,84369,北京市,室分,华为,,116.388801,39.863501,,,21598468,21598468,380,4340,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,东城,84371,84371,北京市,室分,华为,,116.404222,39.965379,,,21598977,21598977,292,4411,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,东城,84371,84371,北京市,室分,华为,,116.404222,39.965379,,,21598987,21598987,292,4411,39148,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,东城,84372,84372,北京市,室分,华为,,116.404222,39.965379,,,21599233,21599233,153,4411,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,东城,84372,84372,北京市,室分,华为,,116.404222,39.965379,,,21599243,21599243,153,4411,39148,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,西城,84375,84375,北京市,室分,华为,,116.376339,39.966111,,,21600001,21600001,9,4411,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,东城,84376,84376,北京市,室分,华为,,116.439337,39.941351,,,21600258,21600258,140,4335,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,东城,84377,84377,北京市,室分,华为,,116.425602,39.910603,,,21600513,21600513,8,4282,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,东城,84378,84378,北京市,室分,华为,,116.429991,39.889151,,,21600771,21600771,3,4284,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,通州,84381,84381,北京市,室分,华为,,116.405277,39.931388,,,21601537,21601537,106,4288,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,通州,84381,84381,北京市,室分,华为,,116.405277,39.931388,,,21601538,21601538,107,4288,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,通州,84381,84381,北京市,室分,华为,,116.405277,39.931388,,,21601539,21601539,108,4288,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,东城,84382,84382,北京市,室分,华为,,116.407006,39.940881,,,21601793,21601793,296,4346,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,东城,84383,84383,北京市,室分,华为,,116.406935,39.895849,,,21602049,21602049,1,4286,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,东城,84384,84384,北京市,室分,华为,,116.406958,39.934639,,,21602305,21602305,351,4288,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,丰台,84386,84386,北京市,室分,华为,,116.438222,39.858889,,,21602817,21602817,191,4290,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,丰台,84386,84386,北京市,室分,华为,,116.438222,39.858889,,,21602818,21602818,192,4290,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,丰台,84386,84386,北京市,室分,华为,,116.438222,39.858889,,,21602819,21602819,193,4290,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,丰台,84387,84387,北京市,室分,华为,,116.438222,39.858889,,,21603073,21603073,241,4290,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,丰台,84387,84387,北京市,室分,华为,,116.438222,39.858889,,,21603074,21603074,242,4290,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,丰台,84387,84387,北京市,室分,华为,,116.438222,39.858889,,,21603075,21603075,243,4290,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,丰台,84388,84388,北京市,室分,华为,,116.438222,39.858889,,,21603331,21603331,246,4290,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,丰台,84391,84391,北京市,室分,诺西,,116.426631,39.868891,,,21604097,21604097,493,4287,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,东城,84392,84392,北京市,室分,华为,,116.432501,39.945833,,,21604353,21604353,296,4203,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,东城,84393,84393,北京市,室分,诺西,,116.425417,39.939306,,,21604609,21604609,447,4203,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,东城,84393,84393,北京市,室分,诺西,,116.425417,39.939306,,,21604619,21604619,447,4203,39148,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,东城,84395,84395,北京市,室分,华为,,116.402386,39.966001,,,21605122,21605122,391,4411,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,朝阳,84397,84397,北京市,室分,华为,,116.403076,39.900814,,,21605633,21605633,7,4286,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,丰台,84398,84398,北京市,室分,华为,,116.436917,39.862079,,,21605889,21605889,34,4290,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,西城,84401,84401,北京市,室分,华为,,116.38631,39.881792,,,21606657,21606657,256,4286,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,丰台,84403,84403,北京市,室分,华为,,116.436007,39.849377,,,21607169,21607169,294,4293,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,丰台,84403,84403,北京市,室分,华为,,116.436007,39.849377,,,21607170,21607170,295,4293,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,东城,84405,84405,北京市,室分,华为,,116.430847,39.904451,,,21607681,21607681,354,4282,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,东城,84405,84405,北京市,室分,华为,,116.430847,39.904451,,,21607682,21607682,355,4282,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,东城,84406,84406,北京市,室分,华为,,116.430847,39.904451,,,21607937,21607937,297,4282,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,东城,84406,84406,北京市,室分,华为,,116.430847,39.904451,,,21607938,21607938,5,4282,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,东城,84407,84407,北京市,室分,华为,,116.424906,39.891797,,,21608193,21608193,205,4284,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,东城,84408,84408,北京市,室分,华为,,116.424884,39.891696,,,21608450,21608450,154,4284,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,东城,84409,84409,北京市,室分,华为,,116.402919,39.956088,,,21608705,21608705,3,4203,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,东城,84411,84411,北京市,室分,华为,,116.404614,39.913818,,,21609217,21609217,349,4213,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,东城,84412,84412,北京市,室分,华为,,116.414008,39.897623,,,21609473,21609473,345,4286,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,东城,84413,84413,北京市,室分,华为,,116.397827,39.897687,,,21609729,21609729,148,4286,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
