LAC,CellName,CellId,BSIC,BCCH,stationtype,Longitude,Latitude,Azimuth,High
4386,河南寨DCSND3,15499,14,519,1,116.814947,40.321013,300,
4417,贺村NG1,5362,5,37,1,116.386061,40.052196,65,
4417,贺村NG2,5363,9,21,1,116.386061,40.052196,185,
4417,贺村NG3,5364,24,29,1,116.386061,40.052196,340,
4417,贺村DCSND1,12807,2,531,1,116.386061,40.052196,65,
4417,贺村DCSND2,12808,2,527,1,116.386061,40.052196,185,
4417,贺村DCSND3,12809,4,518,1,116.386061,40.052196,340,
4291,黑桥村NG1,5691,19,21,1,116.5138889,40.00027778,60,
4291,黑桥村NG2,5692,21,23,1,116.5138889,40.00027778,115,
4291,黑桥村NG3,5693,24,35,1,116.5138889,40.00027778,300,
4291,黑桥村DCSND3,13783,59,513,1,116.5138889,40.00027778,260,
4362,黑桥村铁路NG1,50827,31,24,1,116.532791,40.001191,60,
4362,黑桥村铁路NG2,50828,15,39,1,116.532791,40.001191,180,
4362,黑桥村铁路NG3,50829,33,33,1,116.532791,40.001191,300,
4362,黑桥村铁路DCSND1,14531,14,515,1,116.532791,40.001191,60,
4362,黑桥村铁路DCSND2,14532,15,529,1,116.532791,40.001191,180,
4362,黑桥村铁路DCSND3,14533,16,533,1,116.532791,40.001191,300,
4362,黑桥村委会NG1,50824,27,28,1,116.524521,39.997401,60,
4362,黑桥村委会NG2,50825,9,34,1,116.524521,39.997401,160,
4362,黑桥村委会NG3,50826,63,40,1,116.524521,39.997401,305,
4362,黑桥村委会DCSND1,14527,58,520,1,116.524521,39.997401,40,
4362,黑桥村委会DCSND2,14528,14,522,1,116.524521,39.997401,180,
4362,黑桥村委会DCSND3,14529,59,531,1,116.524521,39.997401,300,
4264,黑山寨NG1,3760,34,28,1,116.300194,40.357889,30,
4264,黑山寨NG2,3770,23,26,1,116.300194,40.357889,180,
4329,黑庄户大鲁店1村NG1,53291,19,26,1,116.594389,39.839611,60,
4329,黑庄户大鲁店1村NG2,53292,37,21,1,116.594389,39.839611,180,
4329,黑庄户大鲁店1村NG3,53293,57,40,1,116.594389,39.839611,300,
4329,黑庄户大鲁店1村DCSND1,15697,26,528,1,116.594389,39.839611,60,
4329,黑庄户大鲁店1村DCSND2,15698,25,519,1,116.594389,39.839611,180,
4329,黑庄户大鲁店1村DCSND3,15699,15,522,1,116.594389,39.839611,300,
4329,黑庄户郎各庄西NG1,52297,3,23,1,116.5636667,39.84408333,45,
4329,黑庄户郎各庄西NG2,52298,55,26,1,116.5636667,39.84408333,200,
4329,黑庄户郎各庄西NG3,52299,7,37,1,116.5636667,39.84408333,300,
4329,黑庄户郎各庄西DCSND1,15421,26,517,1,116.5636667,39.84408333,45,
4329,黑庄户郎各庄西DCSND2,15422,30,515,1,116.5636667,39.84408333,200,
4329,黑庄户郎各庄西DCSND3,15423,7,527,1,116.5636667,39.84408333,300,
4425,黑庄户万科青青家园NG1,51231,11,38,1,116.57024,39.86122,60,
4425,黑庄户万科青青家园NG2,51232,46,36,1,116.57024,39.86122,180,
4425,黑庄户万科青青家园NG3,51233,47,21,1,116.57024,39.86122,300,
4425,黑庄户万科青青家园DCSND1,12967,36,524,1,116.57024,39.86122,60,
4425,黑庄户万科青青家园DCSND2,12968,37,526,1,116.57024,39.86122,180,
4425,黑庄户万科青青家园DCSND3,12969,51,516,1,116.57024,39.86122,300,
4329,黑庄户中学NG1,5887,24,22,1,116.5930556,39.8525,60,
4329,黑庄户中学NG2,5888,20,20,1,116.5930556,39.8525,180,
4329,黑庄户中学NG3,5889,16,31,1,116.5930556,39.8525,280,
4295,恒通伟业大厦NG1,1584,13,38,1,116.3919167,39.95447222,65,
4295,恒通伟业大厦NG3,1586,38,25,1,116.3919167,39.95447222,310,
4295,恒通伟业大厦DCSND1,10841,18,529,1,116.3919167,39.95447222,65,
4295,恒通伟业大厦DCSND3,10843,9,536,1,116.3919167,39.95447222,305,
4388,横街子张家店NG1,51121,60,24,1,116.495031,39.833161,60,
4388,横街子张家店NG2,51122,23,26,1,116.495031,39.833161,180,
4388,横街子张家店NG3,51123,48,35,1,116.495031,39.833161,300,
4606,横街子张家店NG4,52322,4,39,1,116.495031,39.833161,90,
4388,横街子张家店DCSND1,12787,15,530,1,116.495031,39.833161,60,
4388,横街子张家店DCSND2,12788,43,532,1,116.495031,39.833161,180,
4388,横街子张家店DCSND3,12789,60,514,1,116.495031,39.833161,300,
4290,弘燕双龙超市NG1,52367,48,20,1,116.461055,39.866944,50,
4290,弘燕双龙超市NG2,52368,56,37,1,116.461055,39.866944,140,
4290,弘燕双龙超市NG3,52369,9,39,1,116.461055,39.866944,300,
4290,弘燕双龙超市DCSND1,15461,40,528,1,116.461055,39.866944,50,
4290,弘燕双龙超市DCSND2,15462,15,525,1,116.461055,39.866944,140,
4290,弘燕双龙超市DCSND3,15463,9,521,1,116.461055,39.866944,300,
4547,弘裕大厦NG1,55604,25,35,1,116.3449722,39.999251,0,
4547,弘裕大厦NG2,55605,20,38,1,116.3449722,39.999251,150,
4547,弘裕大厦NG3,55606,46,23,1,116.3449722,39.999251,230,
4547,弘裕大厦DCSND1,38171,25,512,1,116.3449722,39.999251,0,
4547,弘裕大厦DCSND2,38172,43,515,1,116.3449722,39.999251,150,
4547,弘裕大厦DCSND3,38173,51,533,1,116.3449722,39.999251,230,
4288,红领巾公园西园NG1,54601,37,34,1,116.482073,39.929986,120,
4288,红领巾公园西园NG2,54602,22,25,1,116.482073,39.929986,240,
4288,红领巾公园西园NG3,54603,9,40,1,116.482073,39.929986,330,
4288,红领巾公园西园DCSND1,12207,45,535,1,116.482073,39.929986,120,
4288,红领巾公园西园DCSND2,12208,11,521,1,116.482073,39.929986,240,
4288,红领巾公园西园DCSND3,12209,9,525,1,116.482073,39.929986,330,
4256,红领巾桥东应急车NG1,64567,43,37,1,116.48941,39.92095,30,
4256,红领巾桥东应急车NG3,64569,41,20,1,116.48941,39.92095,330,
4256,红领巾桥东应急车DCSND1,64577,30,515,1,116.48941,39.92095,30,
4256,红领巾桥东应急车DCSND2,64578,10,512,1,116.48941,39.92095,250,
4256,红领巾桥东应急车DCSND3,64579,19,526,1,116.48941,39.92095,330,
4237,红螺寺NG1,9011,31,39,1,116.617031,40.373978,50,
4237,红螺寺NG2,9012,50,21,1,116.617031,40.373978,180,
4237,红螺寺NG3,9013,53,23,1,116.617031,40.373978,300,
4237,红螺园饭店NG1,7121,26,40,1,116.623306,40.366445,60,
4237,红螺园饭店NG2,7122,18,34,1,116.623306,40.366445,180,
4237,红螺园饭店NG3,7123,16,38,1,116.623306,40.366445,300,
4336,红庙NG1,1644,59,33,1,116.4723222,39.91385,60,
4336,红庙NG2,1645,24,30,1,116.4723222,39.91385,180,
4336,红庙NG3,1646,33,39,1,116.4723222,39.91385,300,
4336,红庙DCSND1,10401,37,529,1,116.4723222,39.91385,60,
4336,红庙DCSND2,10402,34,522,1,116.4723222,39.91385,180,
4336,红庙DCSND3,10403,23,520,1,116.4723222,39.91385,300,
4288,红庙北里NG1,1424,25,35,1,116.4738306,39.92210833,30,
4288,红庙北里NG2,1425,34,26,1,116.4738306,39.92210833,230,
4288,红庙北里NG3,1426,54,33,1,116.4738306,39.92210833,310,
4288,红庙北里DCSND1,10684,30,524,1,116.4738306,39.92210833,60,
4288,红庙北里DCSND2,10685,23,527,1,116.4738306,39.92210833,180,
4288,红庙北里DCSND3,10686,30,521,1,116.4738306,39.92210833,310,
4288,红庙如家NG1,52457,24,40,1,116.4729583,39.91870833,70,
4288,红庙如家NG2,52458,39,24,1,116.4729583,39.91870833,200,
4288,红庙如家NG3,52459,16,21,1,116.4729583,39.91870833,330,
4288,红庙如家DCSND1,15547,28,532,1,116.4729583,39.91870833,40,
4288,红庙如家DCSND2,15548,62,535,1,116.4729583,39.91870833,170,
4288,红庙如家DCSND3,15549,49,514,1,116.4729583,39.91870833,330,
4336,红庙消防中队NG1,52524,7,39,1,116.4781944,39.91361111,40,
4336,红庙消防中队NG2,52525,7,20,1,116.4781944,39.91361111,160,
4336,红庙消防中队NG3,52526,3,22,1,116.4781944,39.91361111,340,
4336,红庙消防中队DCSND1,14934,48,516,1,116.4781944,39.91361111,40,
4336,红庙消防中队DCSND2,14935,54,526,1,116.4781944,39.91361111,160,
4336,红庙消防中队DCSND3,14936,13,524,1,116.4781944,39.91361111,340,
4363,红桥交电NG1,1876,32,31,1,116.4105556,39.88722222,60,
4363,红桥交电NG2,1877,30,39,1,116.4105556,39.88722222,190,
4363,红桥交电NG3,1878,59,27,1,116.4105556,39.88722222,300,
4363,红桥交电DCSND1,10427,45,522,1,116.4105556,39.88722222,60,
4363,红桥交电DCSND2,10428,34,525,1,116.4105556,39.88722222,200,
4363,红桥交电DCSND3,10429,27,535,1,116.4105556,39.88722222,300,
4292,鸿福宫宾馆NG1,51034,43,26,1,116.46448,39.84165,80,
4292,鸿福宫宾馆NG2,51035,8,32,1,116.46448,39.84165,190,
4292,鸿福宫宾馆NG3,51036,42,30,1,116.46448,39.84165,300,
4292,鸿福宫宾馆DCSND1,12644,29,530,1,116.46448,39.84165,60,
4292,鸿福宫宾馆DCSND2,12645,38,522,1,116.46448,39.84165,180,
4292,鸿福宫宾馆DCSND3,12646,17,517,1,116.46448,39.84165,300,
4515,后八家NG1,3071,34,37,1,116.337001,40.019301,70,
4515,后八家NG2,3072,32,35,1,116.337001,40.019301,195,
4515,后八家NG3,3073,37,25,1,116.337001,40.019301,320,
4515,后八家DCSND1,30817,48,520,1,116.337001,40.019301,70,
4515,后八家DCSND2,30818,8,525,1,116.337001,40.019301,195,
4515,后八家DCSND3,30819,2,528,1,116.337001,40.019301,315,
4552,后厂村广播卫星NG1,58994,1,34,1,116.268251,40.049391,60,
4552,后厂村广播卫星NG2,58995,52,24,1,116.268251,40.049391,180,
4552,后厂村广播卫星NG3,58996,31,36,1,116.268251,40.049391,300,
4552,后厂村广播卫星DCSND1,38994,40,531,1,116.268251,40.049391,60,
4552,后厂村广播卫星DCSND2,38995,9,513,1,116.268251,40.049391,180,
4552,后厂村广播卫星DCSND3,38996,24,517,1,116.268251,40.049391,300,
4228,后沙峪NG1,1735,54,32,1,116.550581,40.100061,60,
4228,后沙峪NG2,1736,23,22,1,116.550581,40.100061,170,
4228,后沙峪NG3,1737,19,24,1,116.550581,40.100061,300,
4228,后沙峪DCSND1,10197,55,520,1,116.550581,40.100061,60,
4228,后沙峪DCSND2,10198,31,533,1,116.550581,40.100061,180,
4228,后沙峪DCSND3,10199,53,512,1,116.550581,40.100061,300,
4364,后永康胡同NG1,5232,44,35,1,116.417271,39.943361,60,
4364,后永康胡同NG2,5233,25,40,1,116.417271,39.943361,180,
4364,后永康胡同NG3,5234,17,29,1,116.417271,39.943361,300,
4364,后永康胡同DCSND1,10037,8,536,1,116.417271,39.943361,60,
4364,后永康胡同DCSND2,10038,10,522,1,116.417271,39.943361,180,
4364,后永康胡同DCSND3,10039,63,526,1,116.417271,39.943361,300,
4267,后章村构件厂NG1,8244,29,29,1,116.1806667,40.12783333,60,
4267,后章村构件厂NG2,8245,26,26,1,116.1806667,40.12783333,190,
4267,后章村构件厂NG3,8246,18,39,1,116.1806667,40.12783333,305,
4267,后章村构件厂DCSND2,35425,46,514,1,116.1806667,40.12783333,190,
4438,厚俸桥东北NG1,51744,36,34,1,116.4947778,39.87069444,60,
4438,厚俸桥东北NG2,51745,8,23,1,116.4947778,39.87069444,180,
4438,厚俸桥东北NG3,51746,50,40,1,116.4947778,39.87069444,300,
4438,厚俸桥东北DCSND1,14917,44,533,1,116.4947778,39.87069444,60,
4438,厚俸桥东北DCSND2,14918,24,522,1,116.4947778,39.87069444,180,
4438,厚俸桥东北DCSND3,14919,34,531,1,116.4947778,39.87069444,300,
4434,呼家楼宾馆NG1,50981,39,25,1,116.4533333,39.92055556,350,
4434,呼家楼宾馆NG2,50982,36,21,1,116.4533333,39.92055556,225,
4434,呼家楼宾馆NG3,50983,35,27,1,116.4533333,39.92055556,285,
4434,呼家楼宾馆DCSND1,14671,25,525,1,116.4533333,39.92055556,340,
4434,呼家楼宾馆DCSND2,14672,23,529,1,116.4533333,39.92055556,210,
4434,呼家楼宾馆DCSND3,14673,1,514,1,116.4533333,39.92055556,285,
4434,呼家楼电信局NG1,7034,44,28,1,116.4570611,39.91855,50,
4434,呼家楼电信局NG2,7035,16,24,1,116.4570611,39.91855,170,
4434,呼家楼电信局NG3,7036,32,33,1,116.4570611,39.91855,310,
4434,呼家楼电信局DCSND1,10487,14,528,1,116.4570611,39.91855,30,
4434,呼家楼电信局DCSND2,10488,20,520,1,116.4570611,39.91855,195,
4434,呼家楼电信局DCSND3,10489,36,516,1,116.4570611,39.91855,330,
4434,呼家楼派出所DCSND1,15908,55,533,1,116.45825,39.92074,60,
4434,呼家楼派出所DCSND2,15909,45,512,1,116.45825,39.92074,160,
4434,呼家楼派出所DCSND3,15910,49,523,1,116.45825,39.92074,290,
4281,胡各庄NG1,5961,0,25,1,116.7313056,39.91058333,60,
4281,胡各庄NG2,5962,2,35,1,116.7313056,39.91058333,120,
4281,胡各庄NG3,5963,0,22,1,116.7313056,39.91058333,300,
4281,胡各庄DCSND1,12847,4,530,1,116.7313056,39.91058333,60,
4281,胡各庄DCSND2,12848,49,512,1,116.7313056,39.91058333,180,
4281,胡各庄DCSND3,12849,51,523,1,116.7313056,39.91058333,300,
4281,胡各庄DCSND4,19576,4,520,1,116.7313056,39.91058333,0,
4207,胡庄NG1,3901,29,24,1,116.226562,40.269819,135,
4207,胡庄NG2,3902,8,30,1,116.226562,40.269819,220,
4207,胡庄NG3,3903,51,40,1,116.226562,40.269819,350,
4207,胡庄NG4,3910,52,32,1,116.226562,40.269819,220,
4207,胡庄DCSND1,30921,8,521,1,116.226562,40.269819,10,
4207,胡庄DCSND2,30922,9,518,1,116.226562,40.269819,160,
4207,胡庄DCSND3,30923,27,516,1,116.226562,40.269819,300,
4207,胡庄DCSND4,30930,31,530,1,116.226562,40.269819,220,
4286,虎背口NG1,1849,61,30,1,116.4312444,39.89655278,70,
4286,虎背口NG2,1850,39,36,1,116.4312444,39.89655278,205,
4286,虎背口NG3,1851,32,33,1,116.4312444,39.89655278,310,
4286,虎背口DCSND1,10551,36,516,1,116.4312444,39.89655278,110,
4286,虎背口DCSND2,10552,18,525,1,116.4312444,39.89655278,180,
4286,虎背口DCSND3,10553,15,520,1,116.4312444,39.89655278,310,
4436,虎城供热中心GDCSND1,14931,17,525,1,116.4643333,39.88025,60,
4436,虎城供热中心GDCSND2,14932,51,519,1,116.4643333,39.88025,180,
4436,虎城供热中心GDCSND3,14933,19,527,1,116.4643333,39.88025,330,
4376,花虎沟北侧NG1,51487,35,39,1,116.353621,40.020021,70,
4376,花虎沟北侧NG2,51488,22,20,1,116.353621,40.020021,190,
4376,花虎沟北侧NG3,51489,56,32,1,116.353621,40.020021,300,
4376,花虎沟北侧DCSND1,14464,44,525,1,116.353621,40.020021,70,
4376,花虎沟北侧DCSND2,14465,32,529,1,116.353621,40.020021,190,
4376,花虎沟北侧DCSND3,14466,29,514,1,116.353621,40.020021,290,
4414,花虎沟南侧NG1,5534,53,33,1,116.3594444,40.00694444,50,
4414,花虎沟南侧NG2,5535,50,21,1,116.3594444,40.00694444,180,
4414,花虎沟南侧NG3,5536,33,35,1,116.3594444,40.00694444,300,
4414,花虎沟南侧DCSND1,11247,62,535,1,116.3594444,40.00694444,60,
4414,花虎沟南侧DCSND2,11248,46,533,1,116.3594444,40.00694444,180,
4414,花虎沟南侧DCSND3,11249,16,517,1,116.3594444,40.00694444,310,
4244,花家地NG1,1801,50,24,1,116.4622222,39.98555556,60,
4244,花家地NG2,1802,60,35,1,116.4622222,39.98555556,180,
4244,花家地NG3,1803,42,27,1,116.4622222,39.98555556,300,
4244,花家地DCSND1,11104,56,532,1,116.4622222,39.98555556,60,
4244,花家地DCSND2,11105,30,526,1,116.4622222,39.98555556,175,
4244,花家地DCSND3,11106,18,524,1,116.4622222,39.98555556,295,
4410,花家地朝来校区NG1,52931,55,25,1,116.429899,40.035632,0,
4410,花家地朝来校区NG2,52932,5,28,1,116.429899,40.035632,120,
4410,花家地朝来校区NG3,52933,7,35,1,116.429899,40.035632,280,
4246,花家地派出所NG1,9924,56,37,1,116.4561111,39.99694444,40,
4246,花家地派出所NG2,9925,23,34,1,116.4561111,39.99694444,200,
4246,花家地派出所NG3,9926,9,22,1,116.4561111,39.99694444,300,
4246,花家地派出所DCSND1,11954,49,524,1,116.4561111,39.99694444,40,
4246,花家地派出所DCSND2,11955,41,527,1,116.4561111,39.99694444,200,
4246,花家地派出所DCSND3,11956,57,522,1,116.4561111,39.99694444,300,
4244,花家地小区NG1,5501,19,26,1,116.4613889,39.98166667,60,
4244,花家地小区NG2,5502,33,29,1,116.4613889,39.98166667,180,
4244,花家地小区NG3,5503,32,31,1,116.4613889,39.98166667,300,
4244,花家地小区DCSND1,10861,18,536,1,116.4613889,39.98166667,60,
4244,花家地小区DCSND2,10862,36,528,1,116.4613889,39.98166667,180,
4244,花家地小区DCSND3,10863,50,518,1,116.4613889,39.98166667,300,
4388,花墙子村NG1,1700,57,32,1,116.5072222,39.82027778,60,
4388,花墙子村NG2,1701,43,25,1,116.5072222,39.82027778,180,
4388,花墙子村NG3,1702,27,29,1,116.5072222,39.82027778,300,
4388,花墙子村DCSND1,19564,33,522,1,116.5072222,39.82027778,60,
4388,花墙子村DCSND2,19565,59,516,1,116.5072222,39.82027778,190,
4388,花墙子村DCSND3,19566,21,514,1,116.5072222,39.82027778,300,
4375,花市西口NG1,1385,15,29,1,116.4130556,39.895,70,
4375,花市西口NG2,1386,53,40,1,116.4130556,39.895,120,
4375,花市西口NG3,1387,43,31,1,116.4130556,39.895,300,
4375,花市西口DCSND1,10307,47,526,1,116.4130556,39.895,60,
4375,花市西口DCSND2,10308,54,521,1,116.4130556,39.895,120,
4375,花市西口DCSND3,10309,23,528,1,116.4130556,39.895,300,
4375,花市西口JNG1,50107,28,38,1,116.4129444,39.89564722,220,
4375,花市西口JNG2,50108,50,22,1,116.4129444,39.89564722,270,
4375,花市西口JNG3,50109,10,20,1,116.4129444,39.89564722,320,
4425,花园村南NG1,50651,56,27,1,116.54489,39.89036,70,
4425,花园村南NG2,50652,56,39,1,116.54489,39.89036,180,
4425,花园村南NG3,50653,46,32,1,116.54489,39.89036,310,
4425,花园村南DCSND1,12574,20,526,1,116.54489,39.89036,60,
4425,花园村南DCSND2,12575,42,529,1,116.54489,39.89036,180,
4425,花园村南DCSND3,12576,61,517,1,116.54489,39.89036,300,
4360,华澳伟业NG1,51407,44,37,1,116.5089722,39.85794444,60,
4360,华澳伟业NG2,51408,56,21,1,116.5089722,39.85794444,180,
4360,华澳伟业NG3,51409,30,34,1,116.5089722,39.85794444,300,
4360,华澳伟业DCSND1,14364,8,535,1,116.5089722,39.85794444,60,
4360,华澳伟业DCSND2,14365,47,515,1,116.5089722,39.85794444,180,
4360,华澳伟业DCSND3,14366,25,530,1,116.5089722,39.85794444,300,
4542,华北电力大学NG1,3427,47,35,1,116.3025833,40.0894166,50,
4542,华北电力大学NG2,3428,51,37,1,116.3025833,40.0894166,140,
4542,华北电力大学NG3,3429,42,27,1,116.3025833,40.0894166,290,
4542,华北电力大学NG4,57634,27,21,1,116.3025833,40.0894166,90,
4542,华北电力大学DCSND1,30987,45,512,1,116.3025833,40.0894166,10,
4542,华北电力大学DCSND2,30988,51,537,1,116.3025833,40.0894166,160,
4542,华北电力大学DCSND3,30989,0,585,1,116.3025833,40.0894166,260,
4542,华北电力大学DCSND4,32912,63,531,1,116.3025833,40.0894166,360,
4346,华地招待所NG1,5901,24,27,1,116.4036111,39.94638889,60,
4346,华地招待所NG2,5902,48,36,1,116.4036111,39.94638889,180,
4346,华地招待所NG3,5903,16,33,1,116.4036111,39.94638889,305,
4377,华龙街NG1,1927,40,30,1,116.4008333,39.90944444,55,
4377,华龙街NG2,1928,22,36,1,116.4008333,39.90944444,190,
4377,华龙街NG3,1929,41,22,1,116.4008333,39.90944444,305,
4377,华龙街DCSND1,10297,15,531,1,116.4008333,39.90944444,60,
4377,华龙街DCSND2,10298,37,513,1,116.4008333,39.90944444,190,
4377,华龙街DCSND3,10299,44,529,1,116.4008333,39.90944444,300,
4339,华侨村NG1,50121,38,30,1,116.4336778,39.90620278,70,
4339,华侨村NG3,50123,25,39,1,116.4336778,39.90620278,300,
4339,华侨村DCSND1,11684,40,520,1,116.4336778,39.90620278,70,
4339,华侨村DCSND3,11686,42,531,1,116.4336778,39.90620278,300,
4408,华侨大厦NG1,52667,22,23,1,116.405,39.9225,70,
4408,华侨大厦NG2,52668,46,30,1,116.405,39.9225,185,
4408,华侨大厦NG3,52669,34,40,1,116.405,39.9225,320,
4408,华侨大厦DCSND1,19017,26,519,1,116.405,39.9225,70,
4408,华侨大厦DCSND2,19018,12,514,1,116.405,39.9225,185,
4408,华侨大厦DCSND3,19019,9,522,1,116.405,39.9225,320,
4379,华人怀思堂NG2,6202,38,30,1,116.033753,40.328333,0,
4379,华人怀思堂NG3,6203,40,35,1,116.033753,40.328333,180,
4379,华人怀思堂DCSND2,31121,46,536,1,116.033753,40.328333,0,
4379,华人怀思堂DCSND3,31122,62,517,1,116.033753,40.328333,280,
4339,华润大厦JNG1,50341,9,24,1,116.4286111,39.91194444,60,
4339,华润大厦JNG2,50342,19,32,1,116.4286111,39.91194444,160,
4339,华润大厦JDCSND1,13181,52,532,1,116.4286111,39.91194444,35,
4339,华润大厦JDCSND2,13182,50,529,1,116.4286111,39.91194444,160,
4388,华墅度假村NG1,1632,31,30,1,116.5030556,39.83416667,90,
4388,华墅度假村NG2,1633,52,36,1,116.5030556,39.83416667,210,
4388,华墅度假村NG3,1634,18,33,1,116.5030556,39.83416667,320,
4388,华墅度假村DCSND1,13267,49,512,1,116.5030556,39.83416667,92,
4388,华墅度假村DCSND2,13268,48,520,1,116.5030556,39.83416667,210,
4388,华墅度假村DCSND3,13269,56,516,1,116.5030556,39.83416667,320,
4284,华泰饭店NG1,5601,37,24,1,116.4536111,39.87916667,80,
4284,华泰饭店NG2,5602,16,30,1,116.4536111,39.87916667,180,
4284,华泰饭店NG3,5603,39,32,1,116.4536111,39.87916667,310,
4284,华泰饭店DCSND1,11034,28,517,1,116.4536111,39.87916667,60,
4284,华泰饭店DCSND2,11035,34,534,1,116.4536111,39.87916667,160,
4284,华泰饭店DCSND3,11036,62,514,1,116.4536111,39.87916667,270,
4290,华威桥西侧NG1,5288,63,22,1,116.4503889,39.87026944,60,
4290,华威桥西侧NG2,5289,41,35,1,116.4503889,39.87026944,220,
4290,华威桥西侧NG3,5290,48,28,1,116.4503889,39.87026944,300,
4290,华威桥西侧DCSND1,10834,30,535,1,116.4503889,39.87026944,40,
4290,华威桥西侧DCSND2,10835,54,531,1,116.4503889,39.87026944,180,
4290,华威桥西侧DCSND3,10836,16,513,1,116.4503889,39.87026944,300,
4388,华威制版NG1,50007,20,34,1,116.5181667,39.81075,90,
4388,华威制版NG2,50008,15,32,1,116.5181667,39.81075,200,
4388,华威制版NG3,50009,46,23,1,116.5181667,39.81075,310,
4388,华威制版DCSND1,13871,9,513,1,116.5181667,39.81075,90,
4388,华威制版DCSND2,13872,45,523,1,116.5181667,39.81075,240,
4388,华威制版DCSND3,13873,15,531,1,116.5181667,39.81075,310,
4537,华为北京公司NG1,3371,24,24,1,116.298251,40.043501,50,
4537,华为北京公司NG2,3372,49,39,1,116.298251,40.043501,175,
4537,华为北京公司NG3,3373,57,22,1,116.298251,40.043501,260,
4537,华为北京公司DCSND1,31014,60,527,1,116.298251,40.043501,60,
4537,华为北京公司DCSND2,31015,11,537,1,116.298251,40.043501,175,
4537,华为北京公司DCSND3,31016,12,534,1,116.298251,40.043501,290,
4356,化工大学分部NG1,6254,59,21,1,116.246652,40.212966,55,
4356,化工大学分部NG2,6255,33,37,1,116.246652,40.212966,195,
4356,化工大学分部NG3,6256,34,25,1,116.246652,40.212966,285,
4356,化工大学分部DCSND1,30984,43,530,1,116.246652,40.212966,65,
4356,化工大学分部DCSND2,30985,48,513,1,116.246652,40.212966,185,
4356,化工大学分部DCSND3,30986,8,527,1,116.246652,40.212966,320,
4436,化工路应急车NG1,64794,47,38,1,116.47303,39.89094,60,
4436,化工路应急车NG3,64796,11,24,1,116.47303,39.89094,300,
4436,化工路应急车DCSND1,64987,59,518,1,116.47303,39.89094,60,
4436,化工路应急车DCSND2,64988,32,536,1,116.47303,39.89094,180,
4436,化工路应急车DCSND3,64989,43,528,1,116.47303,39.89094,300,
4338,化工桥沃尔沃NG1,51347,41,21,1,116.53464,39.84522,60,
4338,化工桥沃尔沃NG2,51348,45,39,1,116.53464,39.84522,180,
4338,化工桥沃尔沃NG3,51349,39,33,1,116.53464,39.84522,300,
4338,化工桥沃尔沃DCSND1,14307,26,515,1,116.53464,39.84522,60,
4338,化工桥沃尔沃DCSND2,14308,46,522,1,116.53464,39.84522,180,
4338,化工桥沃尔沃DCSND3,14309,25,527,1,116.53464,39.84522,300,
4494,化工研究院NG1,3033,20,23,1,116.3075556,39.99783333,60,
4494,化工研究院NG2,3034,28,29,1,116.3075556,39.99783333,180,
4494,化工研究院NG3,3035,45,26,1,116.3075556,39.99783333,300,
4494,化工研究院DCSND1,31107,31,526,1,116.3075556,39.99783333,60,
4411,化信大厦NG1,52111,62,33,1,116.400556,39.973628,50,
4411,化信大厦NG2,52112,52,39,1,116.400556,39.973628,170,
4411,化信大厦NG3,52113,51,35,1,116.400556,39.973628,280,
4411,化信大厦DCSND1,15301,15,527,1,116.400556,39.973628,50,
4411,化信大厦DCSND2,15302,35,522,1,116.400556,39.973628,170,
4411,化信大厦DCSND3,15303,41,531,1,116.400556,39.973628,280,
4240,怀柔NG1,1082,44,26,1,116.624926,40.317251,60,
4240,怀柔NG2,1083,24,29,1,116.624926,40.317251,180,
4240,怀柔NG3,1084,58,22,1,116.624926,40.317251,300,
4240,怀柔DCSND1,10877,25,518,1,116.624926,40.317251,60,
4240,怀柔DCSND2,10878,35,514,1,116.624926,40.317251,180,
4240,怀柔DCSND3,10879,24,512,1,116.624926,40.317251,300,
4386,怀柔安各庄NG1,54697,14,21,1,116.692851,40.336213,60,
4386,怀柔安各庄NG2,54698,18,37,1,116.692851,40.336213,150,
4386,怀柔安各庄NG3,54699,59,35,1,116.692851,40.336213,220,
4264,怀柔安州坝NG1,50434,18,24,1,116.645803,40.643161,55,
4264,怀柔安州坝NG2,50435,24,40,1,116.645803,40.643161,120,
4264,怀柔安州坝NG3,50436,22,30,1,116.645803,40.643161,180,
4264,怀柔巴克公社塔站DCSND1,16057,19,512,1,116.580834,40.430665,0,
4264,怀柔巴克公社塔站DCSND2,16058,14,514,1,116.580834,40.430665,140,
4264,怀柔柏查子NG2,54358,6,28,1,116.658501,40.601831,200,
4264,怀柔柏查子NG3,54359,56,25,1,116.658501,40.601831,320,
4264,怀柔宝山寺NG1,52814,13,31,1,116.559974,40.694769,90,
4264,怀柔宝山寺NG2,52815,12,39,1,116.559974,40.694769,180,
4264,怀柔宝山寺NG3,52816,11,25,1,116.559974,40.694769,280,
4236,怀柔北台上NG1,54241,45,35,1,116.656194,40.370794,60,
4236,怀柔北台上NG2,54242,15,29,1,116.656194,40.370794,170,
4236,怀柔北台上NG3,54243,45,32,1,116.656194,40.370794,300,
4236,怀柔北台上DCSND1,15874,18,527,1,116.656194,40.370794,60,
4236,怀柔北台上DCSND2,15875,0,515,1,116.656194,40.370794,170,
4236,怀柔北台上DCSND3,15876,3,512,1,116.656194,40.370794,300,
4264,怀柔渤海所局DCSND1,16064,33,516,1,116.510851,40.413441,30,
4264,怀柔渤海所局DCSND3,16066,3,514,1,116.510851,40.413441,315,
